,timestamp,value,label,label1
516,2019-11-18 09:00:00,63.33333333333334,0,1
517,2019-11-18 09:05:00,65.0,0,1
518,2019-11-18 09:10:00,62.66666666666666,0,1
519,2019-11-18 09:15:00,64.5,0,1
520,2019-11-18 09:20:00,66.0,0,1
521,2019-11-18 09:25:00,62.5,0,1
522,2019-11-18 09:30:00,65.33333333333333,0,1
523,2019-11-18 09:35:00,65.0,0,1
524,2019-11-18 09:40:00,65.33333333333333,0,1
525,2019-11-18 09:45:00,68.5,0,1
526,2019-11-18 09:50:00,67.0,0,1
527,2019-11-18 09:55:00,64.5,0,1
528,2019-11-18 10:00:00,64.0,0,1
529,2019-11-18 10:05:00,62.5,0,1
530,2019-11-18 10:10:00,63.66666666666666,0,1
531,2019-11-18 10:15:00,64.5,0,1
532,2019-11-18 10:20:00,66.33333333333333,0,1
533,2019-11-18 10:25:00,65.0,0,1
534,2019-11-18 10:30:00,65.33333333333333,0,1
535,2019-11-18 10:35:00,64.5,0,1
536,2019-11-18 10:40:00,63.66666666666666,0,1
537,2019-11-18 10:45:00,65.5,0,1
538,2019-11-18 10:50:00,64.33333333333333,0,1
539,2019-11-18 10:55:00,64.5,0,1
540,2019-11-18 11:00:00,65.66666666666667,0,1
541,2019-11-18 11:05:00,66.0,0,1
542,2019-11-18 11:10:00,64.33333333333333,0,1
543,2019-11-18 11:15:00,67.0,0,1
544,2019-11-18 11:20:00,63.66666666666666,0,1
545,2019-11-18 11:25:00,64.0,0,1
546,2019-11-18 11:30:00,64.33333333333333,0,1
547,2019-11-18 11:35:00,63.5,0,1
548,2019-11-18 11:40:00,65.33333333333333,0,1
549,2019-11-18 11:45:00,66.0,0,1
550,2019-11-18 11:50:00,64.66666666666667,0,1
551,2019-11-18 11:55:00,67.0,0,1
552,2019-11-18 12:00:00,64.66666666666667,0,1
553,2019-11-18 12:05:00,64.5,0,1
554,2019-11-18 12:10:00,61.66666666666666,0,1
555,2019-11-18 12:15:00,65.0,0,1
556,2019-11-18 12:20:00,64.66666666666667,0,1
557,2019-11-18 12:25:00,64.5,0,1
558,2019-11-18 12:30:00,65.0,0,1
559,2019-11-18 12:35:00,63.5,0,1
560,2019-11-18 12:40:00,64.33333333333333,0,1
561,2019-11-18 12:45:00,65.0,0,1
562,2019-11-18 12:50:00,63.33333333333334,0,1
563,2019-11-18 12:55:00,66.0,0,1
564,2019-11-18 13:00:00,65.0,0,1
565,2019-11-18 13:05:00,62.5,0,1
566,2019-11-18 13:10:00,62.66666666666666,0,1
